tb_displayname,log_datetime,log_date,tb_name,PowActNet_max,PowActNet_avg,Reactive_Power_min,Wind_Speed_min,Wind_Speed_max,Wind_Speed_Avg,Produced_Energy,Gea_BeaTem1_max,Gea_BeaTem_avg,Gea_BeaTem2_max,Gea_BeaTem2_avg,Gen_BeaDe_tem_max,Gen_BeaDe_Tem_avg,Gen_BeaNdeTem_max,Gen_BeaNdeTem_avg,Gea_BeaTem3_max,Gea_BeaTem3_ave,Con_LscIgbTemFilMax_max,Con_LscIgbTemFilMax_ave,Con_GscIgbTemFilMax_max,Con_GscIgbTemFilMax_ave,PlcInf_PowCrvVld_min
GGM23,17-12-2024 12:20,17-12-2024,GGM23,202.0412903,103.7199326,-141.1743164,2.365714312,7.809999943,5.386685848,17.29529953,57.25644684,57.1556778,65.84229279,65.77749634,47.36631775,46.34024048,44.86302567,42.70596313,67.46183014,67.3723526,47,44.06563568,47,43.53573227,3
GGM23,17-12-2024 12:30,17-12-2024,GGM23,225.8450012,162.5052338,-140.8081055,2.822857141,7.860000134,5.796399117,27.07038498,57.12308884,57.0923996,65.8325882,65.78993225,46.89102554,46.48041153,44.21792984,42.77072144,67.73518372,67.50162506,48,44.71886063,48,44.15507889,3
GGM23,17-12-2024 12:40,17-12-2024,GGM23,235.3396149,149.3996277,-144.6533356,3.737142801,8.720000267,5.868771076,24.92100716,57.09997559,57.06676865,65.95922852,65.83795929,47.12747574,46.56379318,45.01548004,43.11174774,67.85791779,67.75174713,48,44.78417969,47,44.05611801,3
GGM23,17-12-2024 12:50,17-12-2024,GGM23,292.897644,167.2673645,-140.2588043,2.834285736,9.260000229,5.767521858,27.87324905,57.07327271,57.03138351,66.04546356,65.95264435,47.52127457,46.77658463,45.53113937,42.87770081,68.10930634,67.99290466,48,44.61093521,48,44.02800369,3
GGM23,17-12-2024 13:00,17-12-2024,GGM23,231.2958374,171.9924011,-140.625,3.565714121,8.200000763,6.042114735,28.66098404,57.03629303,57.00374603,65.8456955,65.80241394,47.3326149,46.90316772,44.88472366,43.47272873,67.98500824,67.89347839,48,44.76762772,47,44.10634995,3
GGM23,17-12-2024 13:10,17-12-2024,GGM23,245.5848846,187.0131989,-140.8081055,3.508571625,7.630000114,5.929278374,31.1692028,57.02087784,56.99784851,66.01820374,65.87492371,47.31912994,47.02629089,43.97533417,43.35719681,68.22729492,68.09944916,48,44.90883255,48,44.26900101,3
GGM23,17-12-2024 13:20,17-12-2024,GGM23,382.2102051,176.0916901,-140.9912262,3.302857161,8.920000076,5.897216797,29.33394432,57.00569916,56.9753418,65.83272552,65.80865479,48.01799393,47.14248657,46.30170441,43.56808853,68.18151855,68.03229523,48,44.44472122,48,44.09638214,3
GGM23,17-12-2024 13:30,17-12-2024,GGM23,411.1763611,228.6076508,-138.7939606,3.519999981,9.069999695,6.300215244,38.11390305,57.03260803,56.9874115,66.51882172,66.22621918,48.2458725,47.23093796,46.91444016,43.53199387,68.95759583,68.62802124,48,44.49516678,48,44.36854553,3
GGM23,17-12-2024 13:40,17-12-2024,GGM23,264.2330627,163.1653442,-140.0756836,2.788571596,8.319999695,5.802702427,27.20328903,57.04747772,56.99928284,66.32893372,66.12864685,48.13583755,47.38969421,45.20578384,43.84766769,68.85774994,68.46002197,47,44.09263611,47,44.12912369,3
GGM23,17-12-2024 13:50,17-12-2024,GGM23,617.5768433,287.8109436,-144.4702148,2.194285631,9.949999809,6.531122684,47.94462204,57.06378937,57.01404572,67.61700439,66.87134552,48.44345474,47.56396866,45.78368759,43.76943207,70.27084351,69.50476074,48,44.84208679,47,44.02267838,3
GGM23,17-12-2024 14:00,17-12-2024,GGM23,386.5549316,221.6799316,-141.7236481,3.302857161,9.130000114,6.200050831,36.93465042,57.06966019,57.03672409,66.67707825,66.5396347,48.35466003,47.77035904,45.99164581,43.89801025,69.46794128,69.18846893,47,44.34011459,48,44.37145615,3
GGM23,17-12-2024 14:10,17-12-2024,GGM23,380.252655,211.4759827,-142.4560699,2.720000029,8.489999771,6.024032116,35.24599838,57.11186218,57.07017899,66.70963287,66.53809357,48.89894867,47.95669174,46.633255,44.34981918,69.43716431,69.19682312,47,44.3133316,48,44.40650177,3
GGM23,17-12-2024 14:20,17-12-2024,GGM23,597.0952759,273.6323242,-142.8222656,2.685714245,9.320000648,6.427978992,45.62850189,57.11761856,57.07199478,67.04959869,66.58755493,48.97716522,47.95277405,47.93036652,44.22275543,70.1371994,69.29523468,48,44.58204269,48,44.30501556,3
GGM23,17-12-2024 14:30,17-12-2024,GGM23,862.7756348,389.9502258,-136.9628906,4.350000381,10.48999977,6.964652538,65.00235748,57.28276825,57.16362,68.83757782,68.11579895,48.81720734,47.93839645,48.3120842,44.52901077,72.08721161,71.37639618,49,45.33827591,47,44.11964798,3
GGM23,17-12-2024 14:40,17-12-2024,GGM23,901.4057617,360.959198,-138.0615387,4.039999962,10.05000019,7.18914938,60.1298027,57.39606857,57.32178497,69.22021484,68.85300446,49.01628876,48.15774536,47.60230255,44.61594772,72.63116455,72.2960434,48,44.77155304,48,43.85842896,3
GGM23,17-12-2024 14:50,17-12-2024,GGM23,485.5572205,282.3273621,-139.3432617,3.417142868,8.850000381,6.514259338,47.0467186,57.50509262,57.43932343,69.04302216,68.29265594,49.09825897,48.25001526,47.73688889,44.67717361,72.29042053,71.62988281,48,44.22737122,47,44.17903137,3
GGM23,17-12-2024 15:00,17-12-2024,GGM23,494.00177,300.2904968,-142.2729492,3.32571435,9.269999504,6.718626499,50.04870605,57.56084824,57.49124908,68.72468567,68.34249878,48.93759918,48.12215805,47.39459991,44.56799316,72.09481812,71.80900574,48,44.45783234,48,43.96849823,3
GGM23,17-12-2024 15:10,17-12-2024,GGM23,623.5071411,379.339325,-135.8642731,4.269999981,9.56000042,7.154181004,63.23402786,57.64251328,57.56416702,69.38967896,68.7583313,48.89960098,47.99080276,47.72107315,44.60188293,72.91249084,72.30796814,48,44.90768051,47,43.85402298,3
GGM23,17-12-2024 15:20,17-12-2024,GGM23,608.7745972,331.497345,-139.5263824,3.897142887,9.970000267,6.875747204,55.27718353,57.74607086,57.68511581,69.6180954,69.34467316,48.8530159,47.92166901,47.19364548,44.4991684,73.06198883,72.83701324,48,44.65217209,48,44.12860107,3
GGM23,17-12-2024 15:30,17-12-2024,GGM23,615.6559448,449.1540222,-138.2446289,4.690000057,9.68999958,7.213121414,74.82142639,57.95129776,57.84624863,70.11890411,69.50123596,48.76626968,47.7947731,46.79223633,44.29359436,73.71626282,73.05725098,49,45.41387177,47,43.78072357,3
GGM23,17-12-2024 15:40,17-12-2024,GGM23,922.7575684,441.9203796,-136.4135742,4,10.48999977,7.281847,73.64128113,58.18860626,58.05663681,70.8110733,70.52931213,49.32870102,47.76748657,47.88262558,44.26609421,74.27032471,74.0198822,48,45.56659317,48,43.72362137,3
GGM23,17-12-2024 15:50,17-12-2024,GGM23,488.9338074,366.1614075,-134.9487305,4.570000172,9.300000191,6.899746895,61.09809875,58.28361511,58.1967659,70.67736816,70.42184448,48.78655624,47.77808762,47.17260361,44.2816658,74.203125,74.0221405,48,45.34809494,47,44.24837875,3
GGM23,17-12-2024 16:00,17-12-2024,GGM23,440.9790955,334.5046387,-136.4135742,4.359999657,9.440000534,6.941783428,55.75077057,58.36668777,58.29709244,70.21860504,70.03464508,48.88278198,47.80069351,47.6752243,44.38755798,73.75549316,73.41030884,48,45.14899826,48,44.33300018,3
GGM23,17-12-2024 16:10,17-12-2024,GGM23,468.7978821,292.9885254,-136.2304688,3.32571435,9.409999847,6.469308853,48.82341385,58.45348358,58.38308716,69.88986969,69.58493805,48.49678421,47.60540771,47.56002426,44.43913269,73.27883911,72.87954712,48,45.05434418,48,44.50558472,3
GGM23,17-12-2024 16:20,17-12-2024,GGM23,443.8869629,274.1104431,-138.0615387,4.070000172,9.11000061,6.579721451,45.66974258,58.45716858,58.42733765,69.61973572,69.43482971,48.18209457,47.3758812,47.21543884,44.05105972,72.78394318,72.57391357,47,44.98649597,47,44.47265625,3
GGM23,17-12-2024 16:30,17-12-2024,GGM23,621.5084839,461.8759766,-133.8500977,3.95428586,9.300000191,7.217997551,76.99215698,58.64292145,58.55065155,70.99202728,70.19348145,48.04715347,47.14968109,46.59791183,44.03595352,74.11743164,73.38748169,49,46.05998993,47,43.83552551,3
GGM23,17-12-2024 16:40,17-12-2024,GGM23,330.3123474,230.4360352,-139.8925781,3.565714121,8.399999619,6.326443672,38.41904831,58.6137352,58.56009293,70.83369446,69.91567993,47.96530914,47.1135788,47.42917252,44.0010376,73.98700714,72.99585724,48,44.7495842,48,44.47451019,3
GGM23,17-12-2024 16:50,17-12-2024,GGM23,733.8207397,413.7327576,-134.9487305,3.794285536,9.06000042,6.912006855,68.90949249,58.7653656,58.62879562,71.24852753,69.76170349,47.93355942,46.8184967,48.45500946,43.97449493,74.20063019,72.85658264,49,45.45330048,47,43.57455063,3
GGM23,17-12-2024 17:00,17-12-2024,GGM23,605.633728,369.8378296,-134.3994293,4.110000134,9.409999847,6.792239189,61.66015625,58.82222748,58.76809311,71.58428955,71.19381714,47.84508133,46.8571167,46.89845657,43.94883728,74.71669769,74.30523682,49,45.55231476,47,44.0289917,3
GGM23,17-12-2024 17:10,17-12-2024,GGM23,552.3289185,298.0768433,-139.7094727,3.451428652,8.829999924,6.447788715,49.67102051,58.81814194,58.77369308,70.58054352,70.19137573,48.04386139,47.03326797,47.79540253,44.28776169,73.90130615,73.39676666,48,44.70911789,48,43.96282578,3
GGM23,17-12-2024 17:20,17-12-2024,GGM23,513.1306152,242.7531738,-139.5263824,3.794285536,9.029999733,6.277741909,40.47243881,58.84038162,58.8080864,70.26541901,69.83597565,47.95993423,46.92016983,47.40772629,44.08724976,73.32797241,72.82705688,48,44.68377304,48,44.22475815,3
GGM23,17-12-2024 17:30,17-12-2024,GGM23,255.2832184,166.6633301,-139.3432617,3.451428652,8.190000534,5.488711357,27.74944305,58.81822968,58.75651932,69.42552948,69.01138306,47.20185471,46.75766754,45.99462891,44.14804459,72.41239929,71.68121338,48,44.41358185,47,44.05855942,3
GGM23,17-12-2024 17:40,17-12-2024,GGM23,222.4730072,162.0309601,-140.2588043,2.651428461,7.480000019,5.536377907,27.03211403,58.73400879,58.68011093,68.72074127,68.44779968,47.25983429,46.61218643,45.37423706,43.9011116,71.19786072,70.80722046,48,44.41824722,47,43.98101807,3
GGM23,17-12-2024 17:50,17-12-2024,GGM23,260.6853943,208.0467834,-136.4135742,3.942857265,7.869999886,5.955665112,34.68041611,58.66723251,58.57794571,68.3470993,68.31648254,47.14387512,46.47650146,46.99935913,44.03930664,70.73306274,70.62384033,48,44.61922836,48,44.42276382,3
GGM23,17-12-2024 18:00,17-12-2024,GGM23,196.2597504,143.0486908,-140.2588043,2.937142849,7.650000095,5.246688843,23.82958984,58.54188156,58.48001862,68.31208038,68.16947937,46.95687866,46.13419724,45.32175064,43.4403038,70.61444855,70.37594604,48,44.28847885,48,43.86459732,3
GGM23,17-12-2024 18:10,17-12-2024,GGM23,246.5708466,206.8388062,-139.1601563,4.050000191,7.849999905,5.929184914,34.47299194,58.44382858,58.36407852,68.21725464,68.04827118,46.4289856,46.02924728,45.39257813,43.44883347,70.3239212,70.14540863,48,44.48583221,48,44.4003334,3
GGM23,17-12-2024 18:20,17-12-2024,GGM23,301.4406738,261.7589417,-134.3994293,4.900000095,8.280000687,6.506775856,43.64103317,58.28536224,58.1791687,68.66043854,68.43333435,46.65742111,45.88510513,46.02579498,43.13973236,70.93994141,70.69488525,48,44.70726395,48,44.38853836,3
GGM23,17-12-2024 18:30,17-12-2024,GGM23,280.9826355,232.6281586,-137.3291168,4.390000343,8.309999466,6.380237103,38.72612762,58.10443497,58.03606796,68.53533936,68.42160797,46.51234055,45.77457809,45.75165939,43.2086792,70.88527679,70.8345108,48,44.35541534,48,44.40897751,3
GGM23,17-12-2024 18:40,17-12-2024,GGM23,372.098175,303.0358276,-137.3291168,4.319999695,8.81000042,6.670506477,50.52274323,58.0450592,57.96306992,69.02577209,68.72400665,46.49752426,45.59937286,46.82879639,43.17889404,71.72772217,71.29335022,48,44.73125458,48,44.24991608,3
GGM23,17-12-2024 18:50,17-12-2024,GGM23,263.5378418,210.7730255,-138.6108398,3.405714273,8,6.147031307,35.15817642,57.94668961,57.91367722,68.98051453,68.62443542,46.20515823,45.52781677,44.3539772,42.9399147,71.64276123,71.33096313,48,44.49525452,48,44.34770966,3
GGM23,17-12-2024 19:00,17-12-2024,GGM23,252.7758179,221.1104431,-138.2446289,3.257142782,8.039999962,6.038817883,36.82102966,57.91263199,57.85438538,68.32041168,68.30006409,45.53544235,45.36115646,43.6660614,42.7814827,70.96192169,70.82259369,48,44.59016037,48,44.46789169,3
GGM23,17-12-2024 19:10,17-12-2024,GGM23,414.8316345,283.5759888,-134.0332031,4.449999809,9.079999924,6.307873726,47.27054214,57.81537247,57.7578125,68.51746368,68.40532684,45.9666748,45.19157791,45.43104935,42.62121964,71.084198,70.89196014,48,44.89285278,48,44.31428146,3
GGM23,17-12-2024 19:20,17-12-2024,GGM23,914.8485718,508.7833557,-134.765625,4.460000038,9.399999619,7.071846485,84.81135559,57.84896469,57.73389053,70.82615662,69.22278595,45.98444366,45.04989243,45.72378922,42.39247894,73.90114594,71.96822357,48,45.85535812,48,43.60289764,3
GGM23,17-12-2024 19:30,17-12-2024,GGM23,920.4326782,618.9103394,-124.1455078,5.059999943,10.01000023,7.445630074,103.1173477,57.95718384,57.88973999,72.33107758,71.99964905,46.01316833,45.14243698,46.15167999,42.98968124,76.34519958,75.6346283,50,46.30576706,46,42.8106041,3
GGM23,17-12-2024 19:40,17-12-2024,GGM23,799.5258179,616.4325562,-117.9199219,5.03000021,9.840000153,7.63939333,102.722435,58.2008934,58.05696106,72.94735718,72.36733246,46.50209427,45.66311646,46.04335022,43.52762222,77.001091,76.2364502,50,46.45240784,46,43.00283432,3
GGM23,17-12-2024 19:50,17-12-2024,GGM23,725.6078491,571.1342773,-110.0463943,4.78000021,10,7.45419836,95.29999542,58.43349457,58.29504013,73.34643555,73.1264267,46.81587601,46.01589203,47.07475281,44.20670319,77.35669708,77.22828674,49,46.40286255,46,42.97802734,3
GGM23,17-12-2024 20:00,17-12-2024,GGM23,832.838562,567.7745361,-110.2294922,4.509999752,10,7.146148682,94.55021667,58.67028427,58.52751541,73.62055969,73.45059967,47.35297394,46.51737976,47.1055603,44.4885025,77.56835938,77.3897171,50,46.23236084,46,42.93077469,3
GGM23,17-12-2024 20:10,17-12-2024,GGM23,730.3561401,543.3747559,-111.328125,4.880000114,9.520000458,7.234612465,90.57749939,58.90703201,58.77173996,74.41465759,74.10037994,48.49759293,46.93233109,47.79290771,44.90018463,77.96157837,77.82157898,50,45.19929886,46,41.70988083,3
GGM23,17-12-2024 20:20,17-12-2024,GGM23,625.6340332,464.8482666,-128.1738281,4.449999809,10.02999973,7.001861572,77.48724365,58.98815918,58.92971039,74.56007385,73.86608124,48.26177216,47.36819458,48.17809296,45.32153702,78.01531982,77.14583588,49,45.75804138,47,43.32977676,3
GGM23,17-12-2024 20:30,17-12-2024,GGM23,779.3013306,578.727417,-118.6523438,4.390000343,10.21000004,7.577102184,96.47063446,59.20685577,59.09518433,74.212883,73.3877182,48.49744034,47.56072998,48.27301025,45.05961609,77.31719208,76.51507568,50,46.2926178,47,42.81469727,3
GGM23,17-12-2024 20:40,17-12-2024,GGM23,865.1708984,647.9256592,-108.7646484,4.809999943,10.61999989,7.583501816,107.879631,59.31114578,59.23550034,74.84069824,74.69421387,48.24517441,47.51049042,47.50496674,44.88949203,78.13123322,77.67847443,50,46.6856842,46,43.08458328,3
GGM23,17-12-2024 20:50,17-12-2024,GGM23,881.8678589,614.7723999,-109.4970703,4.820000172,10.85000038,7.353998184,102.5991135,59.42962646,59.35222626,75.28690338,75.08167267,48.87052155,47.88180923,48.22997284,44.81110382,78.64080048,78.4509964,50,46.63565063,46,43.2576561,3
GGM23,17-12-2024 21:00,17-12-2024,GGM23,895.5463867,669.4389648,-110.2294922,4.940000057,10.52000046,7.65644455,111.5545654,59.5438118,59.47219467,75.436203,75.34499359,48.83825302,48.07830811,47.59342194,45.09242249,78.68074799,78.59331512,50,46.31938553,46,42.6199379,3
GGM23,17-12-2024 21:10,17-12-2024,GGM23,986.9291992,756.9875488,-97.59522247,5.019999981,10.77000046,8.000432014,126.0379562,59.67027283,59.59288406,76.01532745,75.74736023,49.26541901,48.31946564,48.02744293,45.57501221,79.2990799,78.98177338,51,46.6661644,46,42.64247513,3
GGM23,17-12-2024 21:20,17-12-2024,GGM23,917.208313,684.9216919,-110.5957031,4.679999828,10.30000019,7.691918373,114.153862,59.74446869,59.67835999,76.01571655,75.94008636,49.31668091,48.46434784,48.7471962,45.72951889,79.44810486,79.34354401,50,46.29783249,46,42.51916504,3
GGM23,17-12-2024 21:30,17-12-2024,GGM23,1147.766113,830.3354492,-96.49658966,5.75,11.59000015,8.532297134,138.435379,59.82116699,59.72457886,76.31619263,75.96547699,49.34619522,48.52022934,48.01215744,45.62594604,79.83164978,79.52108765,51,47.37204361,47,43.11562729,3
GGM23,17-12-2024 21:40,17-12-2024,GGM23,1309.630249,1196.583862,-28.56445313,6.360000134,10.89000034,8.865190506,199.3974152,59.9859848,59.89650726,78.46551514,77.54605865,49.30667877,48.4226799,49.07719421,45.79320908,80.93843842,80.42819977,54,49.95166016,49,45.29388046,3
GGM23,17-12-2024 21:50,17-12-2024,GGM23,1217.528809,1057.318848,-63.17138672,6.460000038,11.03999996,8.87795639,176.1610565,59.9842453,59.93992233,78.51895905,78.40869904,49.21141052,48.50281525,49.26236343,46.31511307,81.09592438,80.96687317,53,48.85762024,48,44.0019989,3
GGM23,17-12-2024 22:00,17-12-2024,GGM23,1196.089966,1044.693848,-79.1015625,7.079999924,11.5,9.026628494,174.1446686,59.98165894,59.93012619,78.08660126,77.77352905,49.23814392,48.53982925,48.51012802,46.4461174,80.84532928,80.68780518,52,49.12081146,48,44.36327362,3
GGM23,17-12-2024 22:10,17-12-2024,GGM23,1183.943848,1056.537964,-60.42480469,6.800000191,11.65999985,9.298891068,176.2362976,60.07748413,60.01604843,78.4023819,78.25714111,49.3240509,48.51236725,49.08121872,46.53185272,81.05202484,80.94429016,52,49.62065125,47,44.79317093,3
GGM23,17-12-2024 22:20,17-12-2024,GGM23,1106.165161,1000.296143,-58.22753906,6.420000076,11.19999981,8.689190865,166.5493164,60.09642792,60.05679703,78.24712372,78.16745758,48.97925186,48.35678482,48.67474747,46.74853134,80.89977264,80.79431152,51,48.82515717,46,43.97130585,3
GGM23,17-12-2024 22:30,17-12-2024,GGM23,1022.540894,906.0161133,-79.65088654,6.309999943,12.01000023,9.15443325,151.0781403,60.08441925,60.04220581,78.19458771,77.9280014,48.91946793,48.1133728,49.61926651,46.78990555,80.81460571,80.59689331,52,47.12593842,47,42.510746,3
GGM23,17-12-2024 22:40,17-12-2024,GGM23,1459.650879,1207.963135,-66.28417969,6.690000057,12.31999969,9.585211754,201.2600708,60.20650101,60.07644272,79.13339233,78.09690094,48.83826447,47.85095978,50.58770752,46.73656082,81.49563599,80.7075882,55,50.84594727,50,45.76058578,3
GGM23,17-12-2024 22:50,17-12-2024,GGM23,1487.666016,1375.338013,18.12744141,7.970000267,12.77000046,10.33188438,229.337616,60.56711578,60.36246109,80.0976181,79.66070557,48.61179352,47.63348007,50.66151428,46.81505966,82.61112213,82.03769684,55,51.58004379,49,46.2816925,3
GGM23,17-12-2024 23:00,17-12-2024,GGM23,1527.259155,1446.442139,27.28271484,8.069999695,13.23999977,10.50246334,241.1938171,60.93218994,60.72796631,80.75304413,80.47074127,48.66239548,47.58683014,49.95364761,46.83297348,83.71992493,83.22058105,56,52.1860733,50,46.42295456,3
GGM23,17-12-2024 23:10,17-12-2024,GGM23,1540.673828,1478.007935,68.66455841,7.809999943,13.02999973,10.44192314,246.1698761,61.29881287,61.11272049,81.30111694,81.04410553,48.51007843,47.6032753,50.62521362,47.45701981,84.24195099,83.97319794,56,52.30186844,50,46.35106659,3
GGM23,17-12-2024 23:20,17-12-2024,GGM23,1567.373535,1513.285767,79.46777344,7.960000038,13.5,10.6577301,252.0881958,61.71207809,61.49061203,81.78092957,81.53674316,48.56874466,47.72604752,51.05317688,47.81998062,84.32367706,84.2208786,56,52.70835495,50,46.52743149,3
GGM23,17-12-2024 23:30,17-12-2024,GGM23,1578.649414,1530.679688,78.18604279,8.239999771,13.63000011,10.71339417,255.1983185,62.0975914,61.88642883,82.05696106,81.92140198,48.80498886,47.89979935,51.93936539,48.39096069,84.63444519,84.37099457,57,52.81006241,50,46.45218277,3
GGM23,17-12-2024 23:40,17-12-2024,GGM23,1581.703247,1525.497192,82.58057404,8.409999847,13.43000031,10.91436958,254.2498322,62.44009399,62.2605896,82.32972717,82.21276855,48.99466705,48.09852982,52.09166336,48.53450012,84.87940216,84.73956299,56,52.70866776,50,46.3730011,3
GGM23,17-12-2024 23:50,17-12-2024,GGM23,1570.971436,1502.634277,73.60839844,8,13.51000023,10.99172878,250.6477509,62.63577652,62.51950836,82.50881195,82.40514374,49.24214554,48.30532455,52.18115997,49.12776947,84.73988342,84.57518005,56,52.59999847,50,46.51407242,3
GGM23,18-12-2024 00:00,18-12-2024,GGM23,1569.731567,1489.859863,25.63476563,8.210000038,14.14000034,11.03921986,248.3099823,62.79068756,62.69428635,82.63871765,82.59202576,49.65353394,48.57063293,53.13542175,49.85367584,84.74184418,84.59338379,56,52.48699951,50,46.41049957,3
GGM23,18-12-2024 00:10,18-12-2024,GGM23,1313.79126,908.2495728,-79.46777344,4.760000229,12.38000011,8.284783363,151.3249512,62.80040359,62.70830536,82.61938477,81.84030914,49.64646912,48.87342072,52.56559753,50.06560898,84.49557495,83.87999725,49,47.40530014,45,42.94681549,3
GGM23,18-12-2024 00:20,18-12-2024,GGM23,979.8092651,739.2746582,-108.2153397,4.470000267,11.13000011,7.464892387,123.2326813,62.6380806,62.49863815,80.91422272,80.36455536,49.75543976,49.05571365,52.23859406,50.11108017,82.96875763,82.38741302,50,47.59106827,46,43.61289597,3
GGM23,18-12-2024 00:30,18-12-2024,GGM23,1025.62793,771.6035156,-98.69385529,4.539999962,11.97000027,7.959061146,128.5362701,62.37033844,62.18278122,79.62892151,79.35830688,49.58942795,48.94968796,52.19452286,50.1689682,81.54211426,81.16609955,49,46.39536285,44,42.32733154,3
GGM23,18-12-2024 00:40,18-12-2024,GGM23,1411.148071,1137.793091,-51.63574219,6.289999962,12.25,9.48925209,189.663681,62.07598495,62.01047134,80.28872681,79.73355865,49.6260643,48.79452896,52.29634857,49.79060745,81.94206238,81.41412354,54,49.92951202,49,45.07798767,3
GGM23,18-12-2024 00:50,18-12-2024,GGM23,984.9985962,803.8765869,-95.76416779,4.809999943,11.63000011,7.943753719,134.0910645,61.93763351,61.69952393,80.22133636,79.38770294,49.50848007,48.79979324,52.14297104,49.62179565,82.020401,81.54235077,50,47.47776794,45,43.3062439,3
GGM23,18-12-2024 01:00,18-12-2024,GGM23,962.052002,733.9824829,-103.6376953,4.409999847,11.96000004,7.737035751,122.1462708,61.53603363,61.3503952,78.80080414,78.55008698,49.41085815,48.74136734,51.35686493,49.2703476,81.07876587,80.84355927,50,48.89367294,46,45.06526566,3
GGM23,18-12-2024 01:10,18-12-2024,GGM23,799.1808472,595.5883789,-110.4126053,4.480000019,10.51000023,7.257672787,99.38009644,61.17153168,60.95920563,78.12505341,77.52570343,49.49720383,48.59926224,52.14987564,48.8827858,80.35426331,79.65895844,46,43.93873978,42,40.43083191,3
GGM23,18-12-2024 01:20,18-12-2024,GGM23,962.1601563,783.6817627,-93.75,4.710000038,11.98999977,7.704923153,130.5700836,60.75980377,60.58205032,77.31906128,77.19961548,49.29241562,48.33543015,50.84126282,48.37561798,79.51842499,79.34002686,48,47.52884293,44,43.41430664,3
GGM23,18-12-2024 01:30,18-12-2024,GGM23,846.6343384,548.1503296,-121.9482422,4.360000134,10.68999958,6.975394726,91.38884735,60.46150589,60.27401733,77.19618988,76.70206451,48.75040436,47.94662094,51.24225998,48.10535812,79.50419617,78.93521118,48,47.15761566,45,44.04232025,3
GGM23,18-12-2024 01:40,18-12-2024,GGM23,371.210144,248.962204,-136.2304688,2.891428471,8.699999809,5.814032555,41.47986984,60.09607697,59.8140564,76.03747559,73.36347961,48.8756218,47.83560181,50.44509888,47.73174667,78.20323181,75.35856628,48,45.80060196,48,45.20506668,3
GGM23,18-12-2024 01:50,18-12-2024,GGM23,430.2897034,312.5905151,-134.0332031,3.645714283,9.340000153,6.374028206,52.08972931,59.4743309,59.17321014,70.97594452,70.15032196,48.38191223,47.23093414,50.10840607,47.08538055,73.02806091,72.2676239,46,44.63293839,45,43.70161819,3
GGM23,18-12-2024 02:00,18-12-2024,GGM23,364.2784119,281.0547791,-134.765625,3.268571615,8.590000153,6.170804024,46.84253311,58.87810135,58.59410477,69.90969086,69.31924438,47.56417847,46.63238525,48.80398941,46.11365509,72.06178284,71.34252167,48,45.83599854,48,45.11650085,3
GGM23,18-12-2024 02:10,18-12-2024,GGM23,478.0773621,310.1022339,-134.2163086,3.725714207,9.289999962,6.422843933,51.67481232,58.28245926,58.03139496,68.81221008,68.34635925,47.11359024,46.16287994,49.16295242,45.59930038,70.97483063,70.66410065,49,45.36389542,47,44.40673447,3
GGM23,18-12-2024 02:20,18-12-2024,GGM23,527.9609985,382.3411255,-133.3007813,3.737142801,10.21000004,6.681931019,63.76600647,57.81572342,57.58320618,68.8519516,68.69851685,46.81522369,45.76338959,47.90381241,44.88441467,71.37824249,71.17612457,49,45.01232529,47,43.39590454,3
GGM23,18-12-2024 02:30,18-12-2024,GGM23,452.7973938,363.517395,-133.6670074,4.220000267,11.10000038,6.914293289,60.58649063,57.41809464,57.24369049,68.74819946,68.60887146,46.63529587,45.60822678,47.87705994,44.60067749,71.27615356,71.11895752,49,46.65433502,47,45.09199905,3
GGM23,18-12-2024 02:40,18-12-2024,GGM23,411.7033386,354.4211121,-133.1176758,3.668571472,9.680000305,6.779367924,59.0406456,57.11771774,56.97035599,68.33311462,68.24486542,46.64274597,45.57345963,47.50405502,44.2390976,71.03735352,70.92160797,48,45.32165909,47,43.93746948,3
GGM23,18-12-2024 02:50,18-12-2024,GGM23,466.170929,331.3802795,-134.9487305,3.588571548,11.60999966,6.614603996,55.20241165,56.86705017,56.73803329,68.22370911,67.88134766,46.32791519,45.38127136,47.00479507,43.61780548,71.0229187,70.76790619,49,44.79606628,47,43.56895065,3
GGM23,18-12-2024 03:00,18-12-2024,GGM23,450.2338867,363.9221497,-133.1176758,3.714285612,9.329999924,6.512063503,60.70412827,56.67195892,56.60193634,68.22381592,68.1399765,46.22301865,45.18535995,46.64629364,43.2257309,71.31707764,71.15638733,49,46.19384003,47,44.60532761,3
GGM23,18-12-2024 03:10,18-12-2024,GGM23,298.5029602,235.9077454,-135.3149414,3.634285688,9.020000458,5.862522125,39.29192734,56.60391617,56.55082703,68.15232086,67.4708786,45.73694611,45.103508,45.44148254,43.1401062,71.29340363,70.75811768,47,45.33639145,47,44.75767136,3
GGM23,18-12-2024 03:20,18-12-2024,GGM23,422.9831848,309.2567444,-134.3994293,3.005714417,9.270000458,6.285880566,51.52558899,56.52520752,56.460289,67.32228088,67.03868866,45.9091301,44.93931198,45.85486221,42.69716644,70.4947052,70.28820801,48,46.94881439,47,46.03584671,3
GGM23,18-12-2024 03:30,18-12-2024,GGM23,365.6603394,267.1605225,-135.3149414,3.474285603,8.619999886,6.119095802,44.57128525,56.42391586,56.36650848,67.41725159,67.26777649,45.66570282,44.71653748,45.02125931,42.50531387,70.67182922,70.58075714,45,43.59074402,45,43.13370132,3
